Date,Close,High,Low,Open,Volume
15-01-2013,118.4382095,118.5509536,117.737574,117.8100497,93172600
16-01-2013,118.4221039,118.6073237,118.0677617,118.1966157,104849500
17-01-2013,119.1871643,119.5253967,118.5026385,118.9455662,133833500
18-01-2013,119.4529572,119.5818111,118.7281628,119.1630418,169906000
22-01-2013,120.0971756,120.0971756,119.1710518,119.4529182,111797300
23-01-2013,120.290451,120.3951464,119.8797429,120.0971824,104596100
24-01-2013,120.3226395,120.9105185,120.0005047,120.1132488,146426400
25-01-2013,120.9991226,120.9991226,120.2904383,120.7011587,147211600
28-01-2013,120.8541794,121.0635578,120.4031906,121.0313382,113357700
29-01-2013,121.3292465,121.4822589,120.5319771,120.6125138,105694400
30-01-2013,120.8541794,121.5548027,120.741423,121.3132046,137447700
31-01-2013,120.5562057,121.1038288,120.4756813,120.7092183,108975800
01-02-2013,121.7964401,121.9413916,121.1119141,121.3212926,131173000
04-02-2013,120.4273148,121.8205245,120.3387292,121.0554745,159073600
05-02-2013,121.6434174,121.9896986,121.0313672,121.0796966,113912400
06-02-2013,121.7319489,121.8124733,121.12796,121.2165455,138762800
07-02-2013,121.5709229,121.8849967,120.6850673,121.7722525,162490000
08-02-2013,122.2473679,122.3198436,121.7802816,121.7802816,103133700
11-02-2013,122.2232361,122.3279192,121.917211,122.1990775,73775000
12-02-2013,122.4245148,122.650003,122.0943313,122.2312339,65392700
13-02-2013,122.5291977,122.8996496,122.1829167,122.6741614,82322600
14-02-2013,122.6420135,122.7869773,122.0219268,122.1588296,80834300
15-02-2013,122.4970016,122.8835511,122.0460252,122.7546972,215226500
19-02-2013,123.4150772,123.4392358,122.5372829,122.7063929,95105400
20-02-2013,121.8768997,123.3667439,121.8124728,123.3264755,160574800
21-02-2013,121.1360474,121.9413661,120.7494978,121.5709264,183257000
22-02-2013,122.3198395,122.3198395,121.1923984,121.7238993,106356600
25-02-2013,119.9924622,123.1009922,119.9924622,122.9157724,245824800
26-02-2013,120.813858,120.9588094,119.7749905,120.5722601,186596200
27-02-2013,122.3360138,122.6742463,120.6045705,120.709266,150781900
28-02-2013,122.0943451,123.109042,121.9332838,122.3278821,126866000
01-03-2013,122.4970016,122.6822215,121.1279626,121.6755733,170634800
04-03-2013,123.149353,123.149353,122.0219116,122.2151802,99010200
05-03-2013,124.252594,124.5827775,123.7291419,123.7452517,121431900
06-03-2013,124.4217148,124.7599471,124.1479094,124.6955201,94469900
07-03-2013,124.6472168,124.8082781,124.4378384,124.5827898,86101400
08-03-2013,125.1787338,125.3478439,124.5505863,125.1948436,123477800
11-03-2013,125.6538849,125.6619337,124.9291029,125.0821155,83746800
12-03-2013,125.371994,125.7102386,124.9935056,125.5652749,105755800
13-03-2013,125.5491486,125.7263196,125.0095866,125.4364045,92550900
14-03-2013,126.2176132,126.2739914,125.5572582,125.8793808,126329900
15-03-2013,126.0509186,126.2207807,125.630287,126.0671,138601100
18-03-2013,125.3552933,125.897255,124.7324365,124.8456821,126704300
19-03-2013,125.0641022,125.7921077,124.2390202,125.6222455,167567300
20-03-2013,125.9376984,126.148008,125.5898648,125.8001868,113759300
21-03-2013,124.8618698,125.8972614,124.6515601,125.185425,128605000
22-03-2013,125.8649139,125.8649139,125.1611622,125.2582386,111163600
25-03-2013,125.3391113,126.4068658,124.8537785,126.1965438,151322300
26-03-2013,126.3421402,126.3744908,125.7192835,125.8567951,86856600
27-03-2013,126.3421402,126.3825877,125.3795469,125.5898565,99950600
28-03-2013,126.7304153,126.8760238,125.9862285,126.2612517,102932800
01-04-2013,126.2289047,126.9245595,125.9215186,126.6657055,99194100
02-04-2013,126.8517838,127.1672545,126.4877686,126.6819092,101504300
03-04-2013,125.5656281,127.0216515,125.2339882,126.9245874,154167400
04-04-2013,126.0752258,126.325983,125.452369,125.7273922,131885000
05-04-2013,125.5090179,125.662711,124.3846466,124.5302428,159666000
08-04-2013,126.3583679,126.3664525,125.1773676,125.5979994,86571200
09-04-2013,126.7951279,127.256207,126.1722712,126.5929028,101922200
10-04-2013,128.3482513,128.510029,127.1025499,127.1349005,135711100
11-04-2013,128.7688293,129.1894609,128.2430368,128.3724638,110142500
12-04-2013,128.4533997,128.6475279,127.7415633,128.3563232,116359900
15-04-2013,125.4765549,127.9113516,125.4603858,127.8061906,217259000
16-04-2013,127.3290024,127.3937159,126.1156519,126.4230256,147507800
17-04-2013,125.4685135,126.4472882,124.7971248,126.4230098,226834800
18-04-2013,124.6839752,125.7112827,124.2067267,125.6789198,167583200
19-04-2013,125.7678299,125.8244588,124.6677249,124.975111,149687600
22-04-2013,126.3259506,126.6252398,125.1773137,126.01048,106553500
23-04-2013,127.6283188,127.7496489,126.3259885,126.9569299,166141300
24-04-2013,127.7091751,128.0489117,127.4341396,127.6687276,96781200
25-04-2013,128.226944,128.8336195,127.8872072,128.0813354,131060600
26-04-2013,128.0004425,128.2916472,127.5878953,128.0732406,95918800
29-04-2013,128.8578491,129.1409569,128.1460127,128.3482379,88572800
30-04-2013,129.1652222,129.1975851,128.2997051,128.8335824,116010700
01-05-2013,128.0327759,128.9468374,127.8871797,128.8821239,138874200
02-05-2013,129.2218628,129.3351084,128.2350031,128.3563333,96407600
03-05-2013,130.5322571,130.9448042,129.2461084,130.3462134,144202300
06-05-2013,130.8638916,131.0499352,130.572687,130.6293159,66882100
07-05-2013,131.5272522,131.5676874,130.7749682,131.1470679,90359200
08-05-2013,132.1258392,132.1662867,131.308854,131.3816521,97419200
09-05-2013,131.7537384,132.4170305,131.4220862,132.0692092,106738600
10-05-2013,132.1823425,132.295588,131.4543252,131.842606,103203000
13-05-2013,132.2875977,132.5060043,131.7052006,132.0125744,81843200
14-05-2013,133.6546173,133.7516938,132.3927346,132.3927346,119000900
15-05-2013,134.374527,134.6414656,133.3957644,133.4362119,120718500
16-05-2013,133.7435608,134.5686425,133.5413357,134.0994789,109913600
17-05-2013,135.037796,135.1186786,134.0590214,134.2369804,129801000
20-05-2013,135.0296936,135.5554861,134.770852,134.9083635,85071200
21-05-2013,135.2238464,135.7334575,134.6818848,135.1510484,95804200
22-05-2013,134.2208252,136.7607841,133.6060654,135.3613776,244031800
23-05-2013,133.8325806,134.2046802,132.6111453,132.7891044,211064400
24-05-2013,133.7193604,133.7759893,132.643521,133.0398868,151573900
28-05-2013,134.5201721,135.7173415,134.1238064,135.1187507,143679800
29-05-2013,133.6465149,134.1156786,132.9346786,133.8082925,160363400
30-05-2013,134.1399841,134.7547441,133.6465543,133.7517153,107793800
31-05-2013,132.2147217,134.5281765,131.9558801,133.7678084,176850100
03-06-2013,132.9428101,133.0317896,131.5757662,132.5221783,168390700
04-06-2013,132.3037109,133.5494241,131.6323223,133.015547,157631500
05-06-2013,130.4514008,132.1905321,130.3381552,131.9235934,211737800
06-06-2013,131.6323853,131.6404822,129.6263153,130.3947684,200225500
07-06-2013,133.3067627,133.4280928,131.9639853,132.5383099,188337800
10-06-2013,133.3067627,133.7920954,132.9589292,133.7192974,105667100
11-06-2013,131.9316864,133.0964928,131.6404817,132.093464,159505400
12-06-2013,130.8396301,132.9751265,130.7183,132.837615,177361500
13-06-2013,132.8295441,133.0641198,130.4756409,130.7668455,163587800
14-06-2013,131.9963531,133.2016191,131.7779589,132.6839234,141197500
17-06-2013,133.0155945,133.6465359,132.0287349,132.894252,136295600
18-06-2013,134.0671997,134.2694249,133.0803399,133.0884245,114695600
19-06-2013,132.2147217,134.1884399,132.1581051,133.9538643,206149500
20-06-2013,128.9387054,132.2309357,128.5989688,130.9286057,321255900
21-06-2013,129.3526459,129.9137301,128.0515519,129.8161524,271956800
24-06-2013,127.718132,128.8321854,126.6366004,128.0027502,222329000
25-06-2013,128.9460449,130.1902102,128.0108799,128.8728492,162262200
26-06-2013,130.2227631,130.5155086,129.4990327,130.0032008,134848000
27-06-2013,130.9871674,131.5889256,130.8814499,131.0034344,129483700
28-06-2013,130.4504089,131.2473223,129.9950299,130.6211823,160402900
01-07-2013,131.2147675,132.1255254,130.987078,131.1334445,131954800
02-07-2013,131.0928955,131.9792597,130.5155316,131.0196998,154863700
03-07-2013,131.1497498,131.5482127,130.2877804,130.4992029,75216400
05-07-2013,132.564743,132.6135319,131.166071,132.1174911,122416900
08-07-2013,133.3209991,133.6788007,132.6135358,133.2478158,108092500
09-07-2013,134.2805634,134.443197,133.5812273,134.1585788,119298000
10-07-2013,134.3292999,134.7846791,133.8739208,134.1503992,121410100
11-07-2013,136.1589661,136.2972053,134.3211699,135.890615,135592200
12-07-2013,136.2158508,136.5573851,135.9068507,136.1182731,104212700
15-07-2013,136.7363129,136.9314807,136.354117,136.5899463,69450600
16-07-2013,136.2240295,136.9070983,135.8581007,136.8257753,88702100
17-07-2013,136.5736237,137.0046082,136.394723,136.744397,92873900
18-07-2013,137.3217468,137.6470264,136.7769175,136.8663679,103620100
19-07-2013,137.5657654,137.6145542,136.8664295,137.0372029,103831700
22-07-2013,137.8341217,138.0292895,137.4356587,137.7609384,79428600
23-07-2013,137.5413513,138.1024479,137.4681681,138.0780534,80829700
24-07-2013,137.0372467,138.1269061,136.7607558,138.0699775,112914000
25-07-2013,137.3705902,137.4925747,136.5655494,136.7932389,111088600
26-07-2013,137.5170288,137.5576903,136.2240741,136.7932983,107814600
29-07-2013,137.0940857,137.4762815,136.7037626,137.167269,79695000
30-07-2013,137.0940857,137.6551822,136.7688185,137.5088157,85209600
31-07-2013,137.1916809,138.1187061,137.0127802,137.3787089,142388700
01-08-2013,138.7774353,138.8994075,138.15941,138.2326057,110438400
02-08-2013,139.0132141,139.0294812,138.2813566,138.4683846,91116700
05-08-2013,138.8099365,139.0213714,138.5253307,138.7042315,54072700
06-08-2013,138.0211182,138.8424384,137.712118,138.5415532,87495000
07-08-2013,137.5738983,137.7771935,137.0616029,137.5820381,84854700
08-08-2013,138.078064,138.3870641,137.3705884,138.2244305,102181300
09-08-2013,137.6795654,138.3219849,137.199792,137.8991276,91757700
12-08-2013,137.5170288,137.6796625,136.9234102,136.9884662,68593300
13-08-2013,137.923584,138.1594009,136.9477696,137.7609503,80806000
14-08-2013,137.2161255,138.0780951,137.1835913,137.8585328,79829200
15-08-2013,135.2969971,136.1508268,135.0611677,136.1345721,152931800
16-08-2013,134.849762,135.500309,134.5814108,135.0367901,130868200
19-08-2013,133.9877319,135.1587136,133.9795922,134.6951949,96437600
20-08-2013,134.6464081,135.1505759,134.0609172,134.2072837,89294400
21-08-2013,133.8169861,135.0123625,133.5161133,134.2723652,159530500
22-08-2013,135.0367737,135.2319415,134.0853538,134.0934812,101471400
23-08-2013,135.4921875,135.6629609,134.8009912,135.4352713,90888900
26-08-2013,134.9879608,136.0450979,134.8985105,135.6303679,89702100
27-08-2013,132.8167419,134.9879319,132.7191643,133.6543167,158619400
28-08-2013,133.2884521,133.7600984,132.5891162,132.7598772,108113000
29-08-2013,133.4998474,134.2073105,132.8736949,132.9956794,119200500
30-08-2013,133.0769501,133.7925527,132.686627,133.7762856,134928900
03-09-2013,133.678772,134.646459,133.1176753,134.3618408,142375100
04-09-2013,134.7847443,135.0124339,133.4673951,133.7113394,97389400
05-09-2013,134.9555054,135.3132945,134.7684648,134.866055,63090500
06-09-2013,135.0204926,135.7848843,133.7519329,135.4026884,159756500
09-09-2013,136.3134766,136.3947872,135.3539169,135.3539169,87559300
10-09-2013,137.3217468,137.3461412,136.8257064,137.1347188,105847200
11-09-2013,137.7528076,137.7528076,136.8989778,137.1347947,94545900
12-09-2013,137.3868408,137.8828814,137.1998128,137.7039807,83209000
13-09-2013,137.6958771,137.8015945,137.2161035,137.5332434,72727800
16-09-2013,138.4927979,139.2490623,138.2732356,139.1840064,106299200
17-09-2013,139.1108093,139.1433311,138.6147687,138.6147687,82523300
18-09-2013,140.720932,141.103128,138.7123746,139.0620363,203460600
19-09-2013,140.4850464,141.1681274,140.3468072,141.1030715,146616900
20-09-2013,139.5028381,140.8184406,139.3884385,140.8184406,132867100
23-09-2013,138.8573456,139.4456906,138.4160931,139.3149569,104616500
24-09-2013,138.5304718,139.3476161,138.2689921,138.8328112,106333100
25-09-2013,138.1300812,138.8981989,138.0075145,138.6203728,117306500
26-09-2013,138.6611786,139.0534042,138.1382069,138.3588393,77146900
27-09-2013,138.023819,138.2117586,137.6642736,137.9666129,99141800
30-09-2013,137.2884064,137.7214918,136.5856618,136.8553209,143937000
01-10-2013,138.3751678,138.5059139,137.2556845,137.3945975,127160000
02-10-2013,138.2444763,138.3752224,137.1413389,137.5662575,113350000
03-10-2013,136.9697113,138.0483477,136.3323398,137.9257686,176698000
04-10-2013,138.0074921,138.1464051,136.8961754,137.0759481,96878000
07-10-2013,136.8144379,137.6479284,136.6673579,136.8062709,96295000
08-10-2013,135.2210083,136.9696963,135.122955,136.7899235,178015000
09-10-2013,135.3191223,135.8094015,134.4447718,135.4825487,168973000
10-10-2013,138.2362976,138.3098376,136.6510357,136.7000624,195955000
11-10-2013,139.1269836,139.1760228,137.9094466,138.0238463,105040000
14-10-2013,139.6826477,139.7970474,138.1627588,138.2689916,112106000
15-10-2013,138.6693726,139.8542292,138.4814329,139.3312574,155485000
16-10-2013,140.6060181,140.6795581,139.4374953,139.5028683,161676000
17-10-2013,141.5457153,141.6274347,140.0094803,140.0339936,129389000
18-10-2013,142.5018005,142.5998539,141.7827095,142.068715,138316000
21-10-2013,142.5099487,142.7959542,142.191263,142.5508084,104104000
22-10-2013,143.3353119,143.760218,142.5345013,142.9267397,126663000
23-10-2013,142.6488953,142.910375,142.1504367,142.8450019,105484000
24-10-2013,143.1228333,143.302606,142.5998613,142.9348935,70350000
25-10-2013,143.7764893,143.817349,143.1391179,143.4169439,93625000
28-10-2013,144.0053864,144.2015055,143.5723007,143.7275602,84979000
29-10-2013,144.7734528,144.8306588,144.1279143,144.3322003,87401000
30-10-2013,144.0543823,145.0512995,143.5395898,144.9450792,140002000
31-10-2013,143.6457672,144.5446308,143.4333142,143.9399396,133795000
01-11-2013,143.9889832,144.3158358,143.1800059,143.8337238,142805000
04-11-2013,144.495636,144.5528296,143.8010583,144.3812363,85677000
05-11-2013,144.0379944,144.4302201,143.465996,143.9317617,85825000
06-11-2013,144.7734528,145.0431119,144.2586479,144.6590531,87348000
07-11-2013,142.9430084,145.1574744,142.8040954,145.0430747,157000000
08-11-2013,144.8714905,144.8878369,142.8776691,142.894003,136713000
11-11-2013,144.8960114,145.0676046,144.5609792,144.7325725,62614000
12-11-2013,144.6018372,144.9286898,144.1197126,144.5854908,83990000
13-11-2013,145.7621918,145.803039,143.8909245,143.8909245,103844000
14-11-2013,146.4894409,146.6120076,145.6559504,145.8929167,103435000
15-11-2013,147.1268311,147.1840247,146.5384862,146.7264259,102818000
18-11-2013,146.6120605,147.4945781,146.2852077,147.3720114,104796000
19-11-2013,146.2933502,146.9797485,146.0400375,146.538496,93891000
20-11-2013,145.8357086,147.028732,145.4353035,146.5874797,124909000
21-11-2013,147.0124207,147.1268203,146.1544167,146.2443031,92841000
22-11-2013,147.7478638,147.7642101,146.8980392,147.0696325,81296000
25-11-2013,147.6007996,148.0420521,147.388334,148.0093718,79486000
26-11-2013,147.6416168,148.0828817,147.4209969,147.6743096,86994000
27-11-2013,148.0011444,148.0992102,147.6170857,147.7968584,58800000
29-11-2013,147.9030914,148.5159495,147.7396651,148.1645835,55870900
02-12-2013,147.5190125,148.2544371,147.2902131,147.9766111,99726000
03-12-2013,146.8816986,147.4046705,146.4077534,147.036958,116563000
04-12-2013,146.8653717,147.4782301,145.7377208,146.3505792,123033000
05-12-2013,146.2198181,146.8735361,146.0809051,146.603877,106934000
06-12-2013,147.8541107,147.9930238,147.2085597,147.6334782,127728000
09-12-2013,148.22995,148.4505824,148.0338433,148.287156,70124000
10-12-2013,147.698822,148.1972805,147.6089357,147.8867617,80976000
11-12-2013,146.0400238,147.7805451,145.8602511,147.7560317,130591000
12-12-2013,145.5579224,146.1544342,145.2555705,145.9746615,115565000
13-12-2013,145.5416107,145.9910427,145.2637846,145.8602966,107808000
16-12-2013,146.4485931,146.9307053,146.187101,146.2279607,96195000
17-12-2013,145.9828033,146.6038409,145.6559507,146.5793276,89886000
18-12-2013,148.4751282,148.4996415,144.8960443,146.2034678,234906000
19-12-2013,148.3035278,148.4751212,147.6661563,148.0502026,136531200
20-12-2013,149.1661682,149.5194544,148.3528115,148.4513971,197087000
23-12-2013,149.9631195,150.0534939,149.5851994,149.8973915,85598000
24-12-2013,150.2917633,150.3574913,149.963136,149.9713473,45368800
26-12-2013,151.0558167,151.1379797,150.6121686,150.6285912,63365000
27-12-2013,151.0475922,151.3187027,150.8914898,151.2529873,61814000
30-12-2013,151.0230103,151.1873239,150.8258263,151.0640793,56857000
31-12-2013,151.7377472,151.7377472,151.1133378,151.2283712,86119900
02-01-2014,150.2835083,151.2283334,149.9220109,151.1543817,119636900
03-01-2014,150.2589111,150.842239,150.0453046,150.5382456,81390600
06-01-2014,149.8234558,150.8093501,149.5934142,150.751846,108028200
07-01-2014,150.743576,150.998264,150.3081394,150.4231602,86144200
08-01-2014,150.7765198,151.0312078,150.2589198,150.7190031,96582300
09-01-2014,150.8750763,151.2776553,150.1849515,151.2612202,90683400
10-01-2014,151.2858276,151.3515556,150.3574377,151.1297253,102026400
13-01-2014,149.2730103,151.3187383,148.985452,150.8997366,149892000
14-01-2014,150.8997192,150.9818823,149.4865995,149.7659339,105016100
15-01-2014,151.7130737,151.9431153,150.9325747,151.2529906,98525800
16-01-2014,151.5158997,151.7130835,151.0311701,151.4008789,72290600
17-01-2014,150.8750763,151.5405546,150.612177,151.2530089,107848700
21-01-2014,151.3187103,151.8034524,150.3903328,151.7459358,88621200
22-01-2014,151.4173126,151.6391429,151.0968967,151.5734149,61270900
23-01-2014,150.1766815,150.6778461,149.37976,150.6531997,132496900
24-01-2014,146.97258,149.2483621,146.9232871,149.1990693,208677100
27-01-2014,146.249588,147.490183,145.5183816,147.1122503,180843100
28-01-2014,147.1204224,147.3093824,146.3399109,146.356346,110463200
29-01-2014,145.7073517,146.6932461,145.3212077,145.8963117,216597300
30-01-2014,147.2518768,147.728395,146.4549427,146.9232496,118938100
31-01-2014,146.3892517,147.3012068,145.3540645,145.4280037,194677900
03-02-2014,143.0947266,146.5453634,142.8153921,146.2167361,254837100
04-02-2014,144.0970306,144.4667394,143.0454084,143.7355331,165012400
05-02-2014,143.9162292,144.2366451,142.716729,143.5958134,164230500
06-02-2014,145.8140717,145.8140717,143.9573046,144.2530741,132877600
07-02-2014,147.6215515,147.7776538,146.0194723,146.4959904,170787200
10-02-2014,147.8926544,147.9419598,147.2354003,147.6379666,92218800
11-02-2014,149.5112457,149.8891783,147.9173772,148.0159754,117814100
12-02-2014,149.5852203,150.2096172,149.2894508,149.7330989,94717700
13-02-2014,150.3574829,150.5135853,148.566443,148.5746543,100542200
14-02-2014,151.1872559,151.4665902,150.0781171,150.2177843,96498400
18-02-2014,151.368042,151.5734372,150.8832998,151.3187366,80460900
19-02-2014,150.3657074,151.9513522,150.2424628,150.9736691,126524300
20-02-2014,151.2529602,151.5980225,150.0205896,150.571047,104998100
21-02-2014,151.0804443,151.9020249,151.0065051,151.5405274,118116400
24-02-2014,151.9185486,152.937301,151.3352205,151.4009485,114063900
25-02-2014,151.8609619,152.4771474,151.3597972,152.0417107,117085000
26-02-2014,151.8692169,152.4854025,151.4419914,152.0828234,98677200
27-02-2014,152.6661224,152.7071914,151.4748205,151.6473579,93880800
28-02-2014,153.0522919,153.7588519,152.0335396,152.6415014,150842000
03-03-2014,151.9759827,152.3621266,150.965442,151.7048596,167748500
04-03-2014,154.1120911,154.4407183,153.4301777,153.4630354,167545900
05-03-2014,154.2517548,154.5146666,154.0052781,154.2435435,88376900
06-03-2014,154.6050262,154.9583124,154.276399,154.6296852,82516500
07-03-2014,154.6707764,155.2458929,153.9888629,155.2458929,114513500
10-03-2014,154.5886078,154.6461119,153.7012992,154.4325055,74939200
11-03-2014,153.8245087,155.0404568,153.4712351,154.8186266,99009100
12-03-2014,153.8656616,153.9231783,152.731876,153.076951,104824400
13-03-2014,152.1403198,154.4489723,151.7131069,154.3257277,155014300
14-03-2014,151.7130737,152.6496751,151.532325,151.869176,153919600
17-03-2014,153.0851288,153.4466263,152.4114266,152.4771546,98359500
18-03-2014,154.1778259,154.3832211,153.2330007,153.3973268,101804600
19-03-2014,153.3562164,154.4078384,152.3785336,154.1942195,176267300
20-03-2014,154.2517548,154.3667755,152.7482608,153.0193839,117241000
21-03-2014,153.6534576,155.9805462,153.513174,154.8995276,163128000
24-03-2014,153.0180511,154.371402,152.3496358,154.1815955,121411000
25-03-2014,153.7442322,154.2641163,152.8860229,153.7937426,103852000
26-03-2014,152.638443,154.5941783,152.5971802,154.3466139,119843000
27-03-2014,152.3166656,152.9438183,151.7555185,152.4569493,142383000
28-03-2014,153.0675812,153.8350173,152.6632254,152.7539986,101642000
31-03-2014,154.3218842,154.5612011,153.0923344,154.0413169,99745000
01-04-2014,155.3451385,155.4359118,154.3136303,154.8252544,89193000
02-04-2014,155.8650665,156.0713682,155.254409,155.5432364,78774000
03-04-2014,155.6587372,156.1456061,155.1801158,156.1043432,77435000
04-04-2014,153.818512,156.5416964,153.57096,156.5086937,169381000
07-04-2014,152.1186066,153.703002,151.8050366,153.4471899,140803000
08-04-2014,152.7457581,152.99331,151.4996879,152.0525749,112660000
09-04-2014,154.3879242,154.4374346,152.7127555,153.1583742,100254000
10-04-2014,151.1448364,154.4539102,150.9550299,154.3796446,172959000
11-04-2014,149.7832642,151.359412,149.6182253,150.3031484,167251000
14-04-2014,150.9632874,151.3181201,149.7254775,150.9550272,132382000
15-04-2014,152.0030823,152.1103632,149.7832741,151.2769089,157093000
16-04-2014,153.5957184,153.6039659,152.3744035,153.051079,105197000
17-04-2014,153.810257,154.2393679,153.125334,153.3894061,105255000
21-04-2014,154.3466492,154.3961721,153.6617387,153.8515327,68329000
22-04-2014,155.0480957,155.4689466,154.4209431,154.5034562,85790000
23-04-2014,154.6850128,155.072861,154.5612368,154.9903479,73869000
24-04-2014,154.9985657,155.4606794,154.2558721,155.4441717,88170000
25-04-2014,153.7277832,154.5860054,153.3811978,154.4952321,100380000
28-04-2014,154.2145996,154.8830149,152.6302046,154.3548832,135121000
29-04-2014,154.9325409,155.1718453,154.379654,154.7097316,84098000
30-04-2014,155.3946533,155.5514446,154.4621658,154.6767276,101508000
01-05-2014,155.4111481,155.8319989,154.9160191,155.3203748,93019000
02-05-2014,155.188385,156.0796098,154.9573281,155.3946867,98122000
05-05-2014,155.4854889,155.5927698,154.0001139,154.429225,75883000
06-05-2014,154.1320953,155.2461293,154.0990926,155.1388484,85454000
07-05-2014,155.0398407,155.1141063,153.4966956,154.6519925,106500000
08-05-2014,154.8748016,156.0053435,154.3796851,154.8995694,93618000
09-05-2014,155.105896,155.1719015,154.1734082,154.8995943,83679000
12-05-2014,156.6159515,156.6902297,155.1388373,155.7990051,86940000
13-05-2014,156.7562408,157.1358288,156.5994496,156.8222463,66454000
14-05-2014,156.0135345,156.6902099,155.7907253,156.6159317,72367000
15-05-2014,154.6437531,155.7330321,153.8845643,155.7000168,154956000
16-05-2014,155.18013,155.2461481,154.0826035,154.7345113,97458000
19-05-2014,155.7495575,155.8733335,154.7428041,154.8830877,63839000
20-05-2014,154.7675018,155.6917292,154.3714062,155.6752215,111644000
21-05-2014,156.0713348,156.1456004,155.1883577,155.2131129,89093000
22-05-2014,156.450882,156.772712,155.8484848,156.1125443,61549000
23-05-2014,157.078064,157.1853322,156.450899,156.5911826,61092800
27-05-2014,158.0436401,158.0931505,157.5732661,157.6640394,72010000
28-05-2014,157.9280396,158.2911325,157.6639674,158.043568,66723000
29-05-2014,158.7449493,158.7697045,157.8867402,158.2910959,64377000
30-05-2014,159.0008698,159.0999031,158.4644903,158.5965264,76316000
02-06-2014,159.1823273,159.2566054,158.4148913,159.2235901,64656000
03-06-2014,159.0998077,159.1823208,158.6459417,158.7944728,65047000
04-06-2014,159.4216766,159.5124499,158.662488,158.8275268,55529000
05-06-2014,160.4614105,160.6264493,159.0172991,159.6032013,92103000
06-06-2014,161.2288971,161.2701474,160.733768,160.8080336,78696000
09-06-2014,161.3939056,161.7817537,161.0555679,161.2041117,65119000
10-06-2014,161.4104919,161.4434947,160.8493446,161.1959301,57129000
11-06-2014,160.8492584,161.0142972,160.4861655,160.8327508,68772000
12-06-2014,159.710495,160.7502635,159.3556622,160.6594902,106350000
13-06-2014,160.197403,160.3541943,159.5124798,160.024104,82017000
16-06-2014,160.329422,160.6677598,159.8095503,159.9993443,87424000
17-06-2014,160.7749786,160.890507,159.9332645,160.1065634,84834000
18-06-2014,161.9550476,162.0458208,160.4201628,160.7750082,105267000
19-06-2014,162.1365814,162.2356148,161.575447,162.0953186,85929000
20-06-2014,162.4658051,162.5984738,162.2668019,162.5404265,100587000
23-06-2014,162.4160309,162.5569867,162.1175325,162.5072391,70611000
24-06-2014,161.4376068,162.9300988,161.2551904,162.1258118,96237000
25-06-2014,162.1672668,162.3330965,161.0644815,161.0976424,82782000
26-06-2014,162.0512238,162.2087664,160.9650249,162.1921796,84312000
27-06-2014,162.366272,162.4160196,161.5951459,161.6697673,71445100
30-06-2014,162.2833557,162.6564755,162.1258131,162.266769,70201200
01-07-2014,163.3695679,163.8670695,162.6233281,162.6813628,90470000
02-07-2014,163.5354156,163.7427059,163.3115513,163.3861727,52475000
03-07-2014,164.3396454,164.4142668,163.8753174,163.9996865,52938800
07-07-2014,163.7675476,164.1572542,163.5270965,164.0245981,61696000
08-07-2014,162.7145233,163.5270974,162.316517,163.46905,108143000
09-07-2014,163.4441376,163.5933931,162.7725195,163.1207654,72992000
10-07-2014,162.7974243,163.2285915,161.7360995,161.8687683,99040000
11-07-2014,163.021286,163.137368,162.3330811,162.6979138,64243000
14-07-2014,163.8421478,164.057725,163.7094791,163.8504349,58658000
15-07-2014,163.5354156,164.2567943,162.8140496,163.9417091,111307000
16-07-2014,164.140686,164.3894242,163.6929321,164.2650551,79986400
17-07-2014,162.2750702,164.2567641,162.0428935,163.6348934,145398000
18-07-2014,163.9333649,164.0991945,162.7144976,162.8057058,124330000
21-07-2014,163.6266327,163.7593015,162.8720931,163.4193424,67592000
22-07-2014,164.3396454,164.6381437,164.0660208,164.1821028,67678000
23-07-2014,164.704483,164.8786123,164.2567418,164.588401,65612000
24-07-2014,164.7128143,165.0527734,164.5469847,164.8620699,56888000
25-07-2014,163.9416962,164.3894375,163.6183239,164.2484817,76837000
28-07-2014,164.0080109,164.2484619,163.0295945,163.9748373,69259000
29-07-2014,163.3032532,164.5469946,163.2783794,164.3148306,80466000
30-07-2014,163.3281097,164.099236,162.6482044,163.883646,104222000
31-07-2014,160.1026306,162.3330748,160.0031354,162.192119,183479000
01-08-2014,159.6134644,160.6582025,158.8423508,159.663212,189261000
04-08-2014,160.7659607,161.1059196,159.2403081,159.9202133,91340000
05-08-2014,159.2071686,160.5255439,158.6267585,160.1109635,152690000
06-08-2014,159.2569275,159.9368328,158.4360537,158.4609275,94818000
07-08-2014,158.3946075,160.1358505,157.9966138,159.9783079,135733000
08-08-2014,160.2270508,160.3348331,158.3282653,158.7511454,117014000
11-08-2014,160.6913605,161.4044392,160.616739,160.8323163,74544000
12-08-2014,160.4674988,160.9815745,159.9782969,160.5338332,73632000
13-08-2014,161.5536957,161.7361121,160.8240427,161.0976547,69047000
14-08-2014,162.3165131,162.3165131,161.6697687,161.8190242,57371000
15-08-2014,162.2833557,163.0544692,161.1142359,162.9052263,139951000
18-08-2014,163.6431885,163.7178099,163.0876522,163.1788604,75424000
19-08-2014,164.4972382,164.6216072,163.7095378,164.0411971,59135000
20-08-2014,164.9367065,165.1357097,164.2402143,164.2733752,72763000
